--------- beginning of system
01-19 02:35:05.635  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:10.830  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 6976
01-19 02:35:10.833  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:16.030  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 6982
01-19 02:35:16.033  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:21.230  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 6988
01-19 02:35:21.233  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:25.426  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 6995
01-19 02:35:25.429  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:30.620  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7001
01-19 02:35:30.623  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:35.817  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7007
01-19 02:35:35.820  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:41.010  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7013
01-19 02:35:41.013  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:45.181  3381  3399 E BatteryStatsService: no controller energy info supplied
01-19 02:35:46.215  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7019
01-19 02:35:46.219  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:47.183  3381  3399 W BatteryStatsService: Timeout reading modem stats
01-19 02:35:50.410  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7025
01-19 02:35:50.413  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:35:54.567  3381  3396 I ProcessStatsService: Prepared write state in 4ms
01-19 02:35:54.846  3381  3395 I ProcessStatsService: Pruning old procstats: /data/system/procstats/state-2016-01-16-22-11-22.bin
01-19 02:35:55.609  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7033
01-19 02:35:55.613  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:00.810  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7039
01-19 02:36:00.813  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:06.009  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7045
01-19 02:36:06.013  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:11.211  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7052
01-19 02:36:11.214  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:15.409  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7058
01-19 02:36:15.412  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:20.881  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7071
01-19 02:36:20.884  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:26.078  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7079
01-19 02:36:26.081  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:31.271  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7086
01-19 02:36:31.275  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:35.478  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7092
01-19 02:36:35.481  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:40.684  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7099
01-19 02:36:40.688  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:45.891  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7105
01-19 02:36:45.894  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:51.100  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7112
01-19 02:36:51.103  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:36:55.299  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7119
01-19 02:36:55.302  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:00.504  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7125
01-19 02:37:00.507  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:05.708  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7131
01-19 02:37:05.711  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:10.907  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7137
01-19 02:37:10.910  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:16.101  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7143
01-19 02:37:16.103  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:20.299  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7149
01-19 02:37:20.302  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:25.498  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7156
01-19 02:37:25.501  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:30.700  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7162
01-19 02:37:30.703  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:35.899  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7168
01-19 02:37:35.902  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:41.106  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7174
01-19 02:37:41.109  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:45.301  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7180
01-19 02:37:45.304  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:50.500  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7186
01-19 02:37:50.503  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:37:55.707  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7193
01-19 02:37:55.711  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:00.901  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7199
01-19 02:38:00.904  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:06.100  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7205
01-19 02:38:06.103  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:10.299  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7211
01-19 02:38:10.302  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:15.504  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7217
01-19 02:38:15.508  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:20.706  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7223
01-19 02:38:20.709  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:25.901  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7230
01-19 02:38:25.903  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:31.100  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7236
01-19 02:38:31.103  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:35.296  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7242
01-19 02:38:35.299  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:40.492  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7248
01-19 02:38:40.495  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:45.690  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7254
01-19 02:38:45.693  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:50.898  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7260
01-19 02:38:50.903  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:38:56.101  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7267
01-19 02:38:56.104  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:00.298  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7273
01-19 02:39:00.301  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:05.492  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7279
01-19 02:39:05.494  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:10.690  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7285
01-19 02:39:10.693  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:15.890  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7291
01-19 02:39:15.894  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:20.380  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7298
01-19 02:39:20.383  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:25.641  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7311
01-19 02:39:25.644  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:30.841  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7317
01-19 02:39:30.844  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:36.041  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7323
01-19 02:39:36.044  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:41.241  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7329
01-19 02:39:41.244  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:45.436  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7335
01-19 02:39:45.439  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:50.636  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7341
01-19 02:39:50.639  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:39:55.837  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7348
01-19 02:39:55.840  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:01.038  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7354
01-19 02:40:01.041  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:06.240  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7360
01-19 02:40:06.243  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:10.438  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7366
01-19 02:40:10.441  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:15.644  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7372
01-19 02:40:15.647  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:20.848  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7378
01-19 02:40:20.852  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:26.051  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7385
01-19 02:40:26.054  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:31.242  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7391
01-19 02:40:31.245  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:35.442  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7397
01-19 02:40:35.445  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:40.642  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7403
01-19 02:40:40.644  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:44.032  3381  3405 I PowerManagerService: Waking up from dozing (uid 1000)...
01-19 02:40:44.034  3381  3405 I DisplayPowerController: Blocking screen on until initial contents have been drawn.
01-19 02:40:44.039  3381  3381 I ActivityManager: Killing 4489:com.android.messaging/u0a61 (adj 904): empty for 2081s
01-19 02:40:44.039  3381  3381 I ActivityManager: Killing 4509:com.android.onetimeinitializer/u0a17 (adj 904): empty for 2081s
01-19 02:40:44.040  3381  3381 I ActivityManager: Killing 4444:com.android.exchange/u0a46 (adj 904): empty for 2081s
01-19 02:40:44.040  3381  3381 I ActivityManager: Killing 4468:com.android.managedprovisioning/u0a16 (adj 904): empty for 2081s
01-19 02:40:44.041  3381  3381 I ActivityManager: Killing 4023:com.android.deskclock/u0a47 (adj 906): empty for 2081s
01-19 02:40:44.042  3381  3381 I ActivityManager: Killing 4362:com.android.carrierconfig/u0a4 (adj 906): empty for 2082s
01-19 02:40:44.042  3381  3381 I ActivityManager: Killing 4327:com.android.dialer/u0a18 (adj 906): empty for 2082s
01-19 02:40:44.078  3381  3399 E BatteryStatsService: no controller energy info supplied
01-19 02:40:44.085  3381  4163 D ActivityManager: cleanUpApplicationRecord -- 4489
01-19 02:40:44.109  3381  3403 I DisplayManagerService: Display device changed state: "Built-in Screen", ON
01-19 02:40:44.112  3381  3403 W DisplayManagerService: Failed to notify process 4327 that displays changed, assuming it died.
01-19 02:40:44.112  3381  3403 W DisplayManagerService: android.os.DeadObjectException: Transaction failed on small parcel; remote process probably died
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at android.os.BinderProxy.transactNative(Native Method)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at android.os.BinderProxy.transact(Binder.java:615)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at android.hardware.display.IDisplayManagerCallback$Stub$Proxy.onDisplayEvent(IDisplayManagerCallback.java:81)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService$CallbackRecord.notifyDisplayEventAsync(DisplayManagerService.java:1203)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService.deliverDisplayEvent(DisplayManagerService.java:1037)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService.-wrap6(DisplayManagerService.java)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService$DisplayManagerHandler.handleMessage(DisplayManagerService.java:1136)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at android.os.Handler.dispatchMessage(Handler.java:102)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at android.os.Looper.loop(Looper.java:154)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at android.os.HandlerThread.run(HandlerThread.java:61)
01-19 02:40:44.112  3381  3403 W DisplayManagerService: 	at com.android.server.ServiceThread.run(ServiceThread.java:46)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: Failed to notify process 4362 that displays changed, assuming it died.
01-19 02:40:44.113  3381  3403 W DisplayManagerService: android.os.DeadObjectException: Transaction failed on small parcel; remote process probably died
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at android.os.BinderProxy.transactNative(Native Method)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at android.os.BinderProxy.transact(Binder.java:615)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at android.hardware.display.IDisplayManagerCallback$Stub$Proxy.onDisplayEvent(IDisplayManagerCallback.java:81)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService$CallbackRecord.notifyDisplayEventAsync(DisplayManagerService.java:1203)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService.deliverDisplayEvent(DisplayManagerService.java:1037)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService.-wrap6(DisplayManagerService.java)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService$DisplayManagerHandler.handleMessage(DisplayManagerService.java:1136)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at android.os.Handler.dispatchMessage(Handler.java:102)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at android.os.Looper.loop(Looper.java:154)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at android.os.HandlerThread.run(HandlerThread.java:61)
01-19 02:40:44.113  3381  3403 W DisplayManagerService: 	at com.android.server.ServiceThread.run(ServiceThread.java:46)
01-19 02:40:44.114  3381  3532 D ActivityManager: cleanUpApplicationRecord -- 4509
01-19 02:40:44.114  3381  3403 W DisplayManagerService: Failed to notify process 4509 that displays changed, assuming it died.
01-19 02:40:44.114  3381  3403 W DisplayManagerService: android.os.DeadObjectException
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at android.os.BinderProxy.transactNative(Native Method)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at android.os.BinderProxy.transact(Binder.java:615)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at android.hardware.display.IDisplayManagerCallback$Stub$Proxy.onDisplayEvent(IDisplayManagerCallback.java:81)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService$CallbackRecord.notifyDisplayEventAsync(DisplayManagerService.java:1203)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService.deliverDisplayEvent(DisplayManagerService.java:1037)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService.-wrap6(DisplayManagerService.java)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at com.android.server.display.DisplayManagerService$DisplayManagerHandler.handleMessage(DisplayManagerService.java:1136)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at android.os.Handler.dispatchMessage(Handler.java:102)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at android.os.Looper.loop(Looper.java:154)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at android.os.HandlerThread.run(HandlerThread.java:61)
01-19 02:40:44.114  3381  3403 W DisplayManagerService: 	at com.android.server.ServiceThread.run(ServiceThread.java:46)
01-19 02:40:44.115  3381  3403 W LocalDisplayAdapter: Unable to find color mode 0, ignoring request.
01-19 02:40:44.186  3381  4155 D ActivityManager: cleanUpApplicationRecord -- 4023
01-19 02:40:44.188  3381  3766 D ActivityManager: cleanUpApplicationRecord -- 4444
01-19 02:40:44.190  3381  4150 D ActivityManager: cleanUpApplicationRecord -- 4327
01-19 02:40:44.193  3381  3531 D ActivityManager: cleanUpApplicationRecord -- 4468
01-19 02:40:44.195  3381  3765 D ActivityManager: cleanUpApplicationRecord -- 4362
01-19 02:40:44.219  3381  3405 I DisplayPowerController: Unblocked screen on after 185 ms
01-19 02:40:44.222  3381  3405 I VrManagerService: VR mode is allowed
01-19 02:40:44.222  3381  3405 I DreamManagerService: Gently waking up from dream.
01-19 02:40:44.224  3381  3393 I DreamManagerService: Leaving dreamland.
01-19 02:40:44.224  3381  3401 I DreamController: Stopping dream: name=ComponentInfo{com.android.systemui/com.android.systemui.doze.DozeService}, isTest=false, canDoze=true, userId=0
01-19 02:40:44.368  3381  4138 I PowerManagerService: Going to sleep by application request (uid 10033)...
01-19 02:40:44.369  3381  3405 I DreamManagerService: Entering dreamland.
01-19 02:40:44.370  3381  3405 I PowerManagerService: Dozing...
01-19 02:40:44.370  3381  3401 I DreamController: Starting dream: name=ComponentInfo{com.android.systemui/com.android.systemui.doze.DozeService}, isTest=false, canDoze=true, userId=0
01-19 02:40:44.405  3381  3405 I VrManagerService: VR mode is disallowed
01-19 02:40:44.442  3381  3403 I DisplayManagerService: Display device changed state: "Built-in Screen", OFF
01-19 02:40:44.445  3381  3403 W LocalDisplayAdapter: Unable to find color mode 0, ignoring request.
01-19 02:40:44.844  3381  3397 I WindowManager: OverscanTimeout run
01-19 02:40:45.855  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7436
01-19 02:40:45.858  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:46.079  3381  3399 W BatteryStatsService: Timeout reading modem stats
01-19 02:40:46.097  3381  3399 I BatteryStatsImpl: Resetting battery stats: level=100 status=5 dischargeLevel=100 lowAmount=0 highAmount=0
01-19 02:40:51.053  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7442
01-19 02:40:51.056  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:40:56.261  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7448
01-19 02:40:56.264  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_03 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:00.462  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7454
01-19 02:41:00.465  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_09 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:05.661  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7460
01-19 02:41:05.664  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_04 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:10.861  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7466
01-19 02:41:10.864  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_05 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:16.061  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7473
01-19 02:41:16.064  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_02 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:21.274  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7479
01-19 02:41:21.277  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_00 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:25.470  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7486
01-19 02:41:25.473  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_01 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:30.671  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7492
01-19 02:41:30.674  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_06 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:35.872  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7499
01-19 02:41:35.875  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_07 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:41:41.066  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7505
01-19 02:41:41.069  3381  3400 I BootReceiver: Copying /data/tombstones/tombstone_08 to DropBox (SYSTEM_TOMBSTONE)
01-19 02:50:44.807  3381  3381 D ConditionProviders.SCP: onReceive android.intent.action.TIME_SET
01-19 02:50:44.807  3381  3381 D ConditionProviders.SCP: notifyCondition condition://android/schedule?days=6.7&start=23.30&end=10.0&exitAtAlarm=false STATE_FALSE reason=!meetsSchedule
01-19 02:50:44.808  3381  3381 D ConditionProviders.SCP: notifyCondition condition://android/schedule?days=1.2.3.4.5&start=22.0&end=7.0&exitAtAlarm=false STATE_TRUE reason=meetsSchedule
01-19 02:50:44.809  3381  3381 D ConditionProviders.SCP: Scheduling evaluate for Tue Jan 19 07:00:00 GMT-11:00 2016 (1453226400000), in +4h9m15s193ms, now=Tue Jan 19 02:50:44 GMT-11:00 2016 (1453211444807)
01-19 02:50:44.832  3381  4156 I ActivityManager: Start proc 7516:com.android.deskclock/u0a47 for broadcast com.android.deskclock/.AlarmInitReceiver
01-19 02:50:50.316  3381  3534 W NativeCrashListener: Couldn't find ProcessRecord for pid 7544
